act_symbol,date,period,sales,cost_of_goods,gross_profit,selling_administrative_depreciation_amortization_expenses,income_after_depreciation_and_amortization,non_operating_income,interest_expense,pretax_income,income_taxes,minority_interest,investment_gains,other_income,income_from_continuing_operations,extras_and_discontinued_operations,net_income,income_before_depreciation_and_amortization,depreciation_and_amortization,average_shares,diluted_eps_before_non_recurring_items,diluted_net_eps
AACT,2024-12-31,Quarter,0,0,0,500000,-500000,6550000,0,6040000,0,0,0,0,6040000,0,6040000,,,12500000,0.10,0.10
AACT,2024-12-31,Year,0,0,0,2000000,-2000000,28000000,0,26000000,0,0,0,0,26000000,0,26000000,-2000000,0,12500000,0.42,0.42
AACT,2025-03-31,Quarter,0,0,0,2710000,-2710000,5700000,0,2990000,0,0,0,0,2990000,0,2990000,,,12500000,0.05,0.05
AADI,2018-12-31,Year,20000000,0,20000000,31000000,-11000000,1000000,0,-10000000,0,0,0,0,-10000000,0,-10000000,-11000000,0,2260000,-4.65,-4.65
AADI,2019-12-31,Year,0,0,0,24000000,-24000000,1000000,0,-23000000,0,0,0,0,-23000000,0,-23000000,-24000000,0,2710000,-7.95,-8.55
AADI,2020-12-31,Quarter,0,0,0,5640000,-5640000,920000,0,-4720000,0,0,0,0,-4720000,0,-4720000,,,3140000,-1.50,-1.65
AADI,2020-12-31,Year,15000000,0,15000000,21000000,-6000000,2000000,0,-4000000,0,0,0,0,-4000000,0,-4000000,-6000000,0,2840000,-1.50,-1.50
AADI,2021-03-31,Quarter,0,0,0,5600000,-5600000,1160000,0,-4440000,0,0,0,0,-4440000,0,-4440000,,,3150000,-0.90,-1.35
AADI,2021-06-30,Quarter,0,0,0,4770000,-4770000,360000,0,-4410000,0,0,0,0,-4410000,0,-4410000,,,3160000,-1.35,-1.35
AADI,2021-09-30,Quarter,0,0,0,87310000,-87310000,380000,160000,-87090000,0,0,0,0,-87090000,0,-87090000,,,9510000,-1.37,-9.17
AADI,2021-12-31,Quarter,1000000,0,1120000,15890000,-14770000,-110000,510000,-14150000,0,0,0,0,-14150000,0,-14150000,,,20890000,-0.77,-0.54
AADI,2021-12-31,Year,1000000,0,1000000,112000000,-111000000,2000000,1000000,-110000000,0,0,0,0,-110000000,0,-110000000,-37000000,74000000,8920000,-4.12,-12.41
AADI,2022-03-31,Quarter,2310000,180000,2130000,15940000,-13810000,20000,60000,-13860000,0,0,0,0,-13860000,0,-13860000,,,20920000,-0.66,-0.66
AADI,2022-06-30,Quarter,3440000,340000,3100000,21460000,-18360000,160000,60000,-18260000,10000,0,0,0,-18270000,0,-18270000,,,20970000,-0.73,-0.87
AADI,2022-09-30,Quarter,4250000,590000,3650000,18690000,-15040000,620000,60000,-14470000,0,0,0,0,-14470000,0,-14470000,,,21270000,-0.68,-0.68
AADI,2022-12-31,Quarter,5230000,220000,5000000,20480000,-15480000,1610000,60000,-13920000,-10000,0,0,0,-13910000,0,-13910000,,,26840000,-0.52,-0.48
AADI,2022-12-31,Year,15000000,1000000,14000000,77000000,-63000000,2000000,0,-61000000,0,0,0,0,-61000000,0,-61000000,-60000000,3000000,22510000,-2.56,-2.69
AADI,2023-03-31,Quarter,5870000,530000,5340000,22170000,-16830000,1660000,60000,-15220000,0,0,0,0,-15220000,0,-15220000,,,26860000,-0.57,-0.57
AADI,2023-06-30,Quarter,6200000,660000,5550000,25100000,-19550000,1630000,60000,-17970000,0,0,0,0,-17970000,0,-17970000,,,26880000,-0.67,-0.67
AADI,2023-09-30,Quarter,5960000,700000,5260000,23110000,-17850000,1610000,60000,-16300000,0,0,0,0,-16300000,0,-16300000,,,26950000,-0.60,-0.60
AADI,2023-12-31,Quarter,6330000,930000,5400000,23120000,-17720000,1500000,60000,-16270000,0,0,0,0,-16270000,0,-16270000,,,26970000,-0.60,-0.60
AADI,2023-12-31,Year,24000000,3000000,22000000,93000000,-72000000,6000000,0,-66000000,0,0,0,0,-66000000,0,-66000000,-75000000,-3000000,26920000,-2.44,-2.44
AADI,2024-03-31,Quarter,5350000,650000,4700000,24210000,-19510000,1280000,60000,-18290000,0,0,0,0,-18290000,0,-18290000,,,26980000,-0.68,-0.68
AADI,2024-06-30,Quarter,6180000,780000,5400000,20980000,-15580000,1060000,60000,-14580000,0,0,0,0,-14580000,0,-14580000,,,27010000,-0.54,-0.54
AADI,2024-09-30,Quarter,7210000,800000,6410000,19820000,-13410000,910000,40000,-12550000,0,0,0,0,-12550000,0,-12550000,,,27040000,-0.46,-0.46
AAGR,2023-12-31,Year,2000000,1000000,0,41000000,-41000000,0,2000000,-43000000,0,0,0,0,-43000000,0,-43000000,-41000000,0,35720000,-1.21,-1.21
AAGR,2024-03-31,Quarter,340000,320000,30000,12650000,-12620000,50000,100000,-12660000,0,0,0,0,-12660000,0,-12660000,,,57560000,-0.22,-0.22
AAIC,2015-12-31,Year,155000000,0,155000000,10000000,145000000,-157000000,19000000,-31000000,39000000,0,0,0,-69000000,0,-69000000,145000000,0,23000000,5.86,-3.02
AAIC,2016-12-31,Year,105000000,0,105000000,21000000,85000000,-69000000,29000000,-14000000,27000000,0,0,0,-41000000,0,-41000000,113000000,29000000,23050000,-1.79,-1.79
AAIC,2017-12-31,Year,121000000,0,121000000,19000000,103000000,6000000,52000000,57000000,40000000,0,0,0,17000000,0,17000000,136000000,33000000,26010000,0.66,0.66
AAIC,2018-12-31,Year,131000000,0,131000000,13000000,118000000,-124000000,85000000,-91000000,1000000,0,0,0,-92000000,0,-92000000,149000000,32000000,29050000,2.06,-3.18
AAIC,2019-09-30,Quarter,28670000,0,28670000,4200000,24470000,-8230000,23980000,-7740000,0,0,0,0,-7740000,0,-7740000,,,36570000,0.18,-0.23
AAIC,2019-12-31,Quarter,28260000,0,28260000,3020000,25240000,23390000,21220000,27410000,0,-770000,0,0,27410000,0,28180000,,,36750000,0.18,0.69
AAIC,2019-12-31,Year,123000000,0,123000000,15000000,108000000,3000000,97000000,14000000,0,0,0,0,14000000,0,14000000,135000000,26000000,35830000,0.89,0.31
AAIC,2020-03-31,Quarter,24970000,0,24970000,3240000,21730000,-100070000,15830000,-94170000,0,0,0,0,-94170000,0,-94170000,,,36710000,0.17,-2.59
AAIC,2020-06-30,Quarter,6130000,0,6130000,3330000,2800000,9800000,2370000,10230000,0,0,0,0,10230000,0,10230000,,,36670000,-0.01,0.26
AAIC,2020-09-30,Quarter,5410000,0,5410000,2970000,2440000,3950000,1630000,4760000,0,0,0,0,4760000,0,4760000,,,34700000,0.03,0.12
AAIC,2020-12-31,Quarter,9500000,0,9500000,3070000,6430000,8120000,3080000,11460000,0,0,0,0,11460000,0,11460000,,,33550000,0.12,0.21
AAIC,2020-12-31,Year,46000000,0,46000000,13000000,33000000,-78000000,23000000,-68000000,0,0,0,0,-68000000,0,-68000000,38000000,5000000,35340000,0.33,-2.00
AAIC,2021-03-31,Quarter,6260000,0,6260000,2640000,3620000,-6760000,2500000,-5640000,400000,0,0,0,-6040000,0,-6040000,,,33180000,0.03,-0.20
AAIC,2021-06-30,Quarter,7050000,0,7050000,3190000,3860000,-9030000,1960000,-7140000,-80000,0,0,0,-7060000,0,-7060000,,,33070000,0.07,-0.24
AAIC,2021-09-30,Quarter,6350000,0,6350000,2930000,3420000,-1310000,1910000,190000,440000,0,0,0,-250000,0,-250000,,,31930000,0.06,-0.03
AAIC,2021-12-31,Quarter,6140000,0,6140000,3570000,2570000,4350000,1830000,4640000,810000,0,0,0,3830000,0,3830000,,,31420000,0.02,0.09
AAIC,2021-12-31,Year,26000000,0,26000000,12000000,13000000,-13000000,8000000,-8000000,2000000,0,0,0,-10000000,0,-10000000,9000000,-5000000,32310000,0.17,-0.38
AAIC,2022-03-31,Quarter,8470000,0,8470000,4820000,3650000,-830000,3240000,-410000,2290000,0,0,0,-2700000,0,-2700000,,,29830000,0.05,-0.12
AAIC,2022-06-30,Quarter,10900000,0,10900000,5700000,5200000,370000,4460000,1110000,800000,0,0,0,310000,0,310000,,,28770000,0.05,-0.01
AAIC,2022-09-30,Quarter,14490000,0,14490000,5250000,9240000,1240000,5970000,4510000,1070000,0,0,0,3430000,0,3430000,,,28910000,0.11,0.10
AAIC,2022-12-31,Quarter,15600000,0,15600000,5220000,10380000,3410000,7840000,4340000,-40000,0,0,0,4390000,0,4390000,,,28470000,0.05,0.12
AAIC,2022-12-31,Year,49000000,0,49000000,21000000,28000000,3000000,22000000,10000000,4000000,0,0,0,5000000,0,5000000,17000000,-12000000,29240000,0.17,0.09
AAIC,2023-03-31,Quarter,14000000,0,14000000,3910000,10090000,-3850000,8350000,-2110000,110000,0,0,0,-2220000,0,-2220000,,,28000000,0.02,-0.10
AAIC,2023-06-30,Quarter,12720000,0,12720000,4710000,8010000,6420000,8170000,6260000,1390000,0,0,0,4870000,0,4870000,,,28710000,0.04,0.15
AAIC,2023-09-30,Quarter,13580000,0,13580000,3230000,10350000,-8000000,8760000,-6410000,200000,0,0,0,-6610000,0,-6610000,,,28080000,0.05,-0.26
AAL,2013-12-31,Year,26743000000,19805000000,6938000000,5539000000,1399000000,-2723000000,856000000,-2180000000,-346000000,0,0,0,-1834000000,0,-1834000000,2419000000,1020000000,107650000,11.56,-11.25
AAL,2014-12-31,Year,42650000000,30644000000,12006000000,7757000000,4249000000,-150000000,887000000,3212000000,330000000,0,0,0,2882000000,0,2882000000,5591000000,1342000000,734020000,5.70,3.93
AAL,2015-12-31,Year,40990000000,26603000000,14387000000,8183000000,6204000000,-708000000,880000000,4616000000,-2994000000,0,0,0,7610000000,0,7610000000,7691000000,1487000000,687360000,9.12,11.07
AAL,2016-09-30,Quarter,10594000000,6946000000,3648000000,2217000000,1431000000,8000000,250000000,1189000000,452000000,0,0,0,737000000,0,737000000,,,528510000,2.80,1.40
AAL,2016-12-31,Quarter,9788000000,6893000000,2895000000,2128000000,767000000,-14000000,253000000,500000000,211000000,0,0,0,289000000,0,289000000,,,518360000,0.92,0.59
AAL,2016-12-31,Year,40180000000,26814000000,13366000000,8082000000,5284000000,6000000,991000000,4299000000,1623000000,0,0,0,2676000000,0,2676000000,6983000000,1699000000,556100000,5.71,4.81
AAL,2017-03-31,Quarter,9624000000,7027000000,2597000000,1996000000,601000000,21000000,257000000,365000000,131000000,0,0,0,234000000,0,234000000,,,507800000,0.61,0.46
AAL,2017-06-30,Quarter,11105000000,7374000000,3731000000,2196000000,1535000000,19000000,263000000,1291000000,488000000,0,0,0,803000000,0,803000000,,,492970000,1.92,1.63
AAL,2017-09-30,Quarter,10878000000,7481000000,3397000000,2165000000,1232000000,38000000,266000000,1004000000,380000000,0,0,0,624000000,0,624000000,,,486630000,1.42,1.28
AAL,2017-12-31,Quarter,10600000000,7570000000,3030000000,2340000000,690000000,1000000,267000000,424000000,166000000,0,0,0,258000000,0,258000000,,,479380000,0.95,0.53
AAL,2017-12-31,Year,42207000000,29452000000,12755000000,8697000000,4058000000,79000000,1053000000,3084000000,1165000000,0,0,0,1919000000,0,1919000000,5961000000,1903000000,491690000,4.88,3.90
AAL,2018-03-31,Quarter,10401000000,7713000000,2688000000,2257000000,431000000,107000000,265000000,273000000,87000000,0,0,0,186000000,0,186000000,,,474600000,0.75,0.39
AAL,2018-06-30,Quarter,11643000000,8289000000,3354000000,2326000000,1028000000,7000000,266000000,769000000,203000000,0,0,0,566000000,0,566000000,,,464620000,1.63,1.22
AAL,2018-09-30,Quarter,11559000000,8531000000,3028000000,2379000000,649000000,72000000,265000000,456000000,115000000,0,0,0,341000000,0,341000000,,,461510000,1.13,0.74
AAL,2018-12-31,Quarter,10938000000,8118000000,2820000000,2272000000,548000000,98000000,260000000,386000000,67000000,0,0,0,319000000,0,319000000,,,461920000,1.04,0.68
AAL,2018-12-31,Year,44541000000,32651000000,11890000000,9234000000,2656000000,284000000,1056000000,1884000000,472000000,0,0,0,1412000000,0,1412000000,4723000000,2067000000,465660000,4.55,3.03
AAL,2019-03-31,Quarter,10584000000,7970000000,2614000000,2239000000,375000000,141000000,271000000,245000000,60000000,0,0,0,185000000,0,185000000,,,453430000,0.52,0.41
AAL,2019-06-30,Quarter,11960000000,8525000000,3435000000,2282000000,1153000000,4000000,275000000,882000000,220000000,0,0,0,662000000,0,662000000,,,445590000,1.82,1.49
AAL,2019-09-30,Quarter,11911000000,8616000000,3295000000,2487000000,808000000,33000000,284000000,557000000,132000000,0,0,0,425000000,0,425000000,,,442400000,1.42,0.96
AAL,2019-12-31,Quarter,11313000000,8286000000,3027000000,2298000000,729000000,108000000,265000000,572000000,158000000,0,0,0,414000000,0,414000000,,,435660000,1.15,0.93
AAL,2019-12-31,Year,45768000000,33397000000,12371000000,9306000000,3065000000,286000000,1095000000,2256000000,570000000,0,0,0,1686000000,0,1686000000,5383000000,2318000000,444270000,4.90,3.79
AAL,2020-03-31,Quarter,8515000000,7890000000,625000000,3174000000,-2549000000,-84000000,257000000,-2890000000,-649000000,0,0,0,-2241000000,0,-2241000000,,,425710000,-2.65,-5.26
AAL,2020-06-30,Quarter,1622000000,4492000000,-2870000000,-384000000,-2486000000,81000000,254000000,-2659000000,-592000000,0,0,0,-2067000000,0,-2067000000,,,428810000,-7.82,-4.82
AAL,2020-09-30,Quarter,3173000000,5112000000,-1939000000,932000000,-2871000000,116000000,340000000,-3095000000,-696000000,0,0,0,-2399000000,0,-2399000000,,,509050000,-5.54,-4.71
AAL,2020-12-31,Quarter,4027000000,7439000000,-3412000000,-897000000,-2515000000,82000000,376000000,-2809000000,-631000000,0,0,0,-2178000000,0,-2178000000,,,571980000,-3.86,-3.57
AAL,2020-12-31,Year,17337000000,24933000000,-7596000000,2825000000,-10421000000,195000000,1227000000,-11453000000,-2568000000,0,0,0,-8885000000,0,-8885000000,-8051000000,2370000000,483890000,-19.66,-18.36
AAL,2021-03-31,Quarter,4008000000,5686000000,-1678000000,-363000000,-1315000000,113000000,371000000,-1573000000,-323000000,0,0,0,-1250000000,0,-1250000000,,,634610000,-4.32,-1.97
AAL,2021-06-30,Quarter,7478000000,6609000000,869000000,428000000,441000000,54000000,486000000,9000000,-10000000,0,0,0,19000000,0,19000000,,,656370000,-1.69,0.03
AAL,2021-09-30,Quarter,8969000000,7457000000,1512000000,917000000,595000000,87000000,476000000,206000000,37000000,0,0,0,169000000,0,169000000,,,721140000,-0.99,0.25
AAL,2021-12-31,Quarter,9427000000,8084000000,1343000000,2123000000,-780000000,57000000,467000000,-1190000000,-259000000,0,0,0,-931000000,0,-931000000,,,648770000,-1.42,-1.40
AAL,2021-12-31,Year,29882000000,27836000000,2046000000,3105000000,-1059000000,311000000,1800000000,-2548000000,-555000000,0,0,0,-1993000000,0,-1993000000,1276000000,2335000000,644020000,-8.38,-3.09
AAL,2022-03-31,Quarter,8899000000,8356000000,543000000,2266000000,-1723000000,100000000,463000000,-2086000000,-451000000,0,0,0,-1635000000,0,-1635000000,,,649500000,-2.32,-2.52
AAL,2022-06-30,Quarter,13422000000,10013000000,3409000000,2392000000,1017000000,54000000,468000000,603000000,127000000,0,0,0,476000000,0,476000000,,,718530000,0.76,0.68
AAL,2022-09-30,Quarter,13462000000,10147000000,3315000000,2385000000,930000000,227000000,499000000,658000000,175000000,0,0,0,483000000,0,483000000,,,715990000,0.69,0.69
AAL,2022-12-31,Quarter,13189000000,9441000000,3748000000,2365000000,1383000000,160000000,532000000,1011000000,208000000,0,0,0,803000000,0,803000000,,,716070000,1.17,1.14
AAL,2022-12-31,Year,48971000000,37957000000,11014000000,9407000000,1607000000,541000000,1962000000,186000000,59000000,0,0,0,127000000,0,127000000,3905000000,2298000000,655120000,0.50,0.19
AAL,2023-03-31,Quarter,12189000000,9354000000,2835000000,2397000000,438000000,119000000,540000000,17000000,7000000,0,0,0,10000000,0,10000000,,,656710000,0.05,0.02
AAL,2023-06-30,Quarter,14055000000,9425000000,4630000000,2467000000,2163000000,148000000,548000000,1763000000,425000000,0,0,0,1338000000,0,1338000000,,,719350000,1.92,1.88
AAL,2023-09-30,Quarter,13482000000,10308000000,3174000000,3397000000,-223000000,70000000,537000000,-690000000,-145000000,0,0,0,-545000000,0,-545000000,,,654120000,0.38,-0.83
AAL,2023-12-31,Quarter,13062000000,9955000000,3107000000,2451000000,656000000,-105000000,520000000,31000000,12000000,0,0,0,19000000,0,19000000,,,657080000,0.29,0.14
AAL,2023-12-31,Year,52788000000,39042000000,13746000000,10712000000,3034000000,232000000,2145000000,1121000000,299000000,0,0,0,822000000,0,822000000,5288000000,2254000000,719670000,2.65,1.21
AAL,2024-03-31,Quarter,12570000000,10079000000,2491000000,2484000000,7000000,77000000,497000000,-413000000,-101000000,0,0,0,-312000000,0,-312000000,,,655850000,-0.34,-0.48
AAL,2024-06-30,Quarter,14334000000,10380000000,3954000000,2570000000,1384000000,130000000,486000000,1028000000,311000000,0,0,0,717000000,0,717000000,,,720300000,1.09,1.01
AAL,2024-09-30,Quarter,13647000000,10389000000,3258000000,3169000000,89000000,135000000,480000000,-256000000,-107000000,0,0,0,-149000000,0,-149000000,,,657420000,0.30,-0.23
AAL,2024-12-31,Quarter,13660000000,9972000000,3688000000,2554000000,1134000000,131000000,470000000,795000000,205000000,0,0,0,590000000,0,590000000,,,723690000,0.86,0.84
AAL,2024-12-31,Year,54211000000,40820000000,13391000000,10777000000,2614000000,474000000,1934000000,1154000000,308000000,0,0,0,846000000,0,846000000,4859000000,2245000000,721300000,1.96,1.24
AAL,2025-03-31,Quarter,12551000000,10205000000,2346000000,2616000000,-270000000,50000000,428000000,-648000000,-175000000,0,0,0,-473000000,0,-473000000,,,658880000,-0.59,-0.72
AAL,2025-06-30,Quarter,14392000000,10500000000,3892000000,2757000000,1135000000,136000000,433000000,838000000,239000000,0,0,0,599000000,0,599000000,,,660370000,0.95,0.91
AAMC,2013-12-31,Year,72000000,0,72000000,33000000,38000000,1000000,5000000,34000000,0,40000000,0,0,34000000,0,-5000000,39000000,1000000,2350000,-2.26,-2.26
AAMC,2014-12-31,Year,423000000,0,423000000,142000000,281000000,5000000,36000000,251000000,2000000,189000000,0,0,249000000,0,60000000,285000000,4000000,2830000,21.07,21.07
AAMC,2015-12-31,Year,248000000,0,248000000,244000000,5000000,0,53000000,-49000000,0,-46000000,0,0,-49000000,0,-3000000,19000000,15000000,2200000,-1.59,-1.59
AAMC,2016-09-30,Quarter,5100000,0,5100000,6030000,-930000,0,0,-930000,140000,0,0,0,-1070000,0,-1070000,,,1680000,-0.67,-0.67
AAMC,2016-12-31,Quarter,4410000,0,4410000,6410000,-2000000,1040000,0,-960000,700000,0,0,0,-1660000,0,-1660000,,,1570000,-1.09,-1.53
AAMC,2016-12-31,Year,20000000,0,20000000,24000000,-4000000,1000000,0,-3000000,2000000,0,0,0,-5000000,0,-5000000,-4000000,0,1750000,-2.93,-2.93
AAMC,2017-03-31,Quarter,5010000,0,5010000,6530000,-1520000,260000,0,-1260000,60000,0,0,0,-1320000,0,-1320000,,,1550000,-0.89,-0.89
AAMC,2017-06-30,Quarter,4640000,0,4640000,6340000,-1700000,260000,0,-1440000,300000,0,0,0,-1740000,0,-1740000,,,1560000,-1.15,-1.15
AAMC,2017-09-30,Quarter,4430000,0,4430000,6710000,-2280000,290000,0,-2000000,130000,0,0,0,-2130000,0,-2130000,,,1580000,-1.38,-1.38
AAMC,2017-12-31,Quarter,4080000,0,4080000,5920000,-1840000,290000,0,-1560000,220000,0,0,0,-1780000,0,-1780000,,,1600000,-1.15,-1.15
AAMC,2017-12-31,Year,18000000,0,18000000,26000000,-7000000,1000000,0,-6000000,1000000,0,0,0,-7000000,0,-7000000,-7000000,0,1570000,-4.57,-4.57
AAMC,2018-03-31,Quarter,4050000,0,4050000,5510000,-1460000,-2650000,0,-4110000,250000,0,0,0,-4360000,0,-4360000,,,1600000,-0.92,-2.75
AAMC,2018-06-30,Quarter,3920000,0,3920000,5830000,-1910000,890000,0,-1030000,40000,0,0,0,-1070000,0,-1070000,,,1610000,-0.69,-0.69
AAMC,2018-09-30,Quarter,3930000,0,3930000,6070000,-2140000,1000000,0,-1140000,20000,0,0,0,-1160000,0,-1160000,,,1610000,-0.75,-0.75
AAMC,2018-12-31,Quarter,4020000,0,4020000,5110000,-1090000,-3130000,0,-4220000,70000,0,0,0,-4290000,0,-4290000,,,1620000,-1.01,-2.69
AAMC,2018-12-31,Year,16000000,0,16000000,23000000,-7000000,-4000000,0,-11000000,0,0,0,0,-11000000,0,-11000000,-6000000,0,1610000,-4.39,-6.88
AAMC,2019-03-31,Quarter,3900000,0,3900000,5800000,-1900000,1130000,0,-770000,70000,0,0,0,-840000,0,-840000,,,1580000,-0.56,-0.56
AAMC,2019-06-30,Quarter,3900000,0,3900000,6470000,-2570000,5080000,0,2510000,-780000,0,0,0,3290000,0,3290000,,,1820000,1.81,1.81
AAMC,2019-09-30,Quarter,3830000,0,3830000,5710000,-1880000,-770000,0,-2640000,890000,0,0,0,-3520000,0,-3520000,,,1590000,-2.25,-2.25
AAMC,2019-12-31,Quarter,4130000,0,4130000,6810000,-2680000,1310000,0,-1370000,170000,0,0,0,-1540000,0,-1540000,,,1600000,-1.00,-0.77
AAMC,2019-12-31,Year,16000000,0,16000000,25000000,-9000000,7000000,0,-2000000,0,0,0,0,-3000000,0,-3000000,-8000000,1000000,1590000,-1.77,-1.77
AAMC,2020-03-31,Quarter,3950000,0,3950000,7170000,-3220000,-350000,0,-3570000,180000,0,0,0,-3760000,0,-3760000,,,1620000,-2.35,-2.35
AAMC,2020-06-30,Quarter,4300000,0,4300000,7520000,-3220000,-5260000,0,-8490000,-650000,0,0,0,-7840000,0,-7840000,,,1630000,-4.81,-4.81
AAMC,2020-09-30,Quarter,3680000,0,0,3680000,-3680000,70000,0,-3610000,-520000,0,0,0,-3090000,14840000,11750000,,,1630000,-1.89,7.20
AAMC,2020-12-31,Quarter,0,0,-8250000,2130000,-10380000,12100000,0,1720000,1760000,0,0,0,-40000,39700000,39660000,,,1950000,2.17,24.34
AAMC,2020-12-31,Year,0,0,0,21000000,-21000000,7000000,0,-14000000,1000000,0,0,0,-15000000,55000000,40000000,-20000000,0,1630000,-9.05,24.38
AAMC,2021-03-31,Quarter,0,0,0,6180000,-6180000,8160000,40000,1940000,2290000,0,0,0,-360000,6210000,5860000,,,2080000,34.42,37.41
AAMC,2021-06-30,Quarter,0,0,0,2920000,-2920000,4840000,20000,1900000,-330000,0,0,0,2230000,0,2230000,,,2200000,1.01,1.01
AAMC,2021-09-30,Quarter,0,0,0,5190000,-5190000,-1300000,0,-6480000,-790000,0,0,0,-5700000,0,-5700000,,,2190000,4.76,4.76
AAMC,2021-12-31,Quarter,0,0,0,2390000,-2390000,10000,0,-6290000,2100000,0,0,0,-8390000,0,-8390000,,,2060000,-4.09,-5.28
AAMC,2021-12-31,Year,0,0,0,21000000,-21000000,12000000,0,-9000000,3000000,0,0,0,-12000000,6000000,-6000000,-20000000,0,2000000,-35.03,37.90
AAMC,2022-03-31,Quarter,0,0,0,3700000,-3700000,10000,0,-3690000,10000,0,0,0,-3700000,0,-3700000,,,2170000,0.66,0.66
AAMC,2022-06-30,Quarter,530000,0,530000,4670000,-4140000,10000,0,-4130000,10000,0,0,0,-4130000,0,-4130000,,,2060000,-2.00,-2.00
AAMC,2022-09-30,Quarter,1910000,0,1910000,5320000,-3410000,10000,440000,-3840000,150000,0,0,0,-3990000,0,-3990000,,,1780000,-2.24,-2.24
AAMC,2022-12-31,Quarter,2530000,0,2530000,3610000,-1080000,-1960000,890000,-3930000,190000,0,0,0,-4120000,0,-4120000,,,1780000,-2.31,-2.06
AAMC,2022-12-31,Year,5000000,0,5000000,17000000,-12000000,-2000000,1000000,-16000000,0,0,0,0,-16000000,0,-16000000,-12000000,0,1920000,-5.64,-5.64
AAMC,2023-03-31,Quarter,2130000,0,2130000,4570000,-2440000,570000,1080000,-2950000,40000,0,0,0,-2990000,0,-2990000,,,1780000,1.68,-1.68
AAMC,2023-06-30,Quarter,1920000,0,1920000,5240000,-3320000,390000,870000,-3800000,20000,0,0,0,-3810000,0,-3810000,,,1770000,-2.16,-2.16
AAMC,2023-09-30,Quarter,-950000,0,-950000,5100000,-6050000,-6630000,770000,-13440000,30000,0,0,0,-13470000,0,-13470000,,,2980000,-4.52,-4.52
AAMC,2023-12-31,Quarter,60000,0,60000,4170000,-4110000,-7610000,2030000,-11780000,490000,0,0,0,-12270000,0,-12270000,,,2820000,-4.36,-4.34
AAMC,2023-12-31,Year,3000000,0,3000000,19000000,-16000000,-13000000,3000000,-32000000,1000000,0,0,0,-33000000,0,-33000000,-15000000,1000000,2930000,-11.12,-11.12
AAMC,2024-03-31,Quarter,230000,0,230000,3000000,-2770000,-110000,250000,-3120000,-10000,0,0,0,-3110000,0,-3110000,,,2580000,49.98,49.98
AAMC,2024-06-30,Quarter,40000,0,40000,1040000,-1000000,-870000,290000,-2170000,0,0,0,0,-2170000,0,-2170000,,,2560000,-0.85,-0.85
AAME,2012-12-31,Year,140000000,122000000,18000000,10000000,8000000,0,3000000,5000000,1000000,0,0,0,4000000,0,4000000,19000000,11000000,24640000,0.15,0.18
AAME,2013-12-31,Year,165000000,141000000,24000000,11000000,13000000,0,2000000,11000000,0,0,0,0,11000000,0,11000000,23000000,10000000,22960000,0.11,0.48
AAME,2014-12-31,Year,166000000,147000000,19000000,13000000,7000000,0,2000000,5000000,0,0,0,0,4000000,0,4000000,18000000,12000000,23320000,-0.01,0.19
AAME,2015-12-31,Year,166000000,145000000,21000000,14000000,7000000,0,1000000,6000000,1000000,0,0,0,4000000,0,4000000,19000000,11000000,23100000,0.04,0.19
AAME,2016-09-30,Quarter,42450000,38510000,3930000,3220000,710000,0,400000,320000,170000,0,0,0,150000,0,150000,,,20420000,-0.02,0.00
AAME,2016-12-31,Quarter,40030000,34950000,5080000,3190000,1890000,0,410000,1470000,130000,0,0,0,1350000,0,1350000,,,22470000,0.01,0.06
AAME,2016-12-31,Year,166000000,148000000,18000000,13000000,5000000,0,2000000,4000000,1000000,0,0,0,3000000,0,3000000,18000000,13000000,23960000,0.04,0.11
AAME,2017-03-31,Quarter,43860000,40610000,3250000,3190000,60000,0,410000,-350000,-130000,0,0,0,-220000,0,-220000,,,20430000,-0.07,-0.02
AAME,2017-06-30,Quarter,43630000,38040000,5590000,2980000,2610000,0,420000,2190000,730000,0,0,0,1460000,0,1460000,,,20860000,0.03,0.07
AAME,2017-09-30,Quarter,44800000,40590000,4210000,3130000,1080000,0,440000,630000,-120000,0,0,0,750000,0,750000,,,24900000,0.00,0.03
AAME,2017-12-31,Quarter,48820000,41720000,7110000,3770000,3340000,0,450000,2890000,350000,0,0,0,2540000,0,2540000,,,21180000,-0.16,0.12
AAME,2017-12-31,Year,181000000,161000000,20000000,13000000,7000000,0,2000000,5000000,1000000,0,0,0,5000000,0,5000000,19000000,12000000,22640000,-0.17,0.20
AAME,2018-03-31,Quarter,40540000,43190000,-2650000,3240000,-5890000,0,460000,-6350000,-1330000,0,0,0,-5020000,0,-5020000,,,20100000,-0.03,-0.25
AAME,2018-06-30,Quarter,49440000,41930000,7510000,2970000,4540000,0,510000,4030000,850000,0,0,0,3190000,0,3190000,,,21230000,0.00,0.15
AAME,2018-09-30,Quarter,46370000,41810000,4560000,2960000,1600000,0,530000,1070000,140000,0,0,0,930000,0,930000,,,23350000,-0.02,0.04
AAME,2018-12-31,Quarter,49200000,44760000,4440000,3630000,810000,0,540000,270000,70000,0,0,0,200000,0,200000,,,20100000,-0.06,0.01
AAME,2018-12-31,Year,186000000,172000000,14000000,13000000,1000000,0,2000000,-1000000,0,0,0,0,-1000000,0,-1000000,20000000,19000000,14080000,-0.28,-0.05
AAME,2019-03-31,Quarter,55020000,46320000,8700000,2870000,5830000,0,550000,5290000,1120000,0,0,0,4160000,0,4160000,,,21910000,-0.11,0.19
